num_auto,bw_plate_tx,bw_plate_rx,ocr_txt_tx,bits_equal,bit_errors,bits_tx,bits_rx
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep03.png,PCN 831,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep04.png,PCN 831,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep05.png,PCN 831,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep06.png,PCN 831,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep07.png,PCN 831,False,1,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep08.png,PCN 831,False,1,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
5,dataset_yolo/autos_bw/auto005.png,data_21m/autos_bw/auto005_rep09.png,PCN 831,False,1,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep01.png,FNU 056,False,6,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep02.png,FNU 056,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep03.png,FNU 056,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep04.png,FNU 056,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep05.png,FNU 056,False,1,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep06.png,FNU 056,False,1,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep07.png,FNU 056,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep08.png,FNU 056,False,1,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep09.png,FNU 056,False,2,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep10.png,FNU 056,False,2,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
6,dataset_yolo/autos_bw/auto006.png,data_21m/autos_bw/auto006_rep11.png,FNU 056,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
7,dataset_yolo/autos_bw/auto007.png,data_21m/autos_bw/auto007_rep01.png,BNH 4351,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
128,dataset_yolo/autos_bw/auto128.png,data_21m/autos_bw/auto128_rep01.png,LPo806,False,904,[0 0 0 ... 1 1 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep01.png,DDX699,False,750,[1 0 1 ... 0 0 0],[1 1 0 ... 0 0 0]
128,dataset_yolo/autos_bw/auto128.png,data_21m/autos_bw/auto128_rep02.png,LPo806,False,904,[0 0 0 ... 1 1 0],[0 0 0 ... 0 0 0]
128,dataset_yolo/autos_bw/auto128.png,data_21m/autos_bw/auto128_rep03.png,LPo806,False,903,[0 0 0 ... 1 1 0],[0 0 0 ... 0 0 0]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep01.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep02.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep03.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep04.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep05.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep06.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep07.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep08.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep09.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep10.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep11.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
8,dataset_yolo/autos_bw/auto008.png,data_21m/autos_bw/auto008_rep12.png,IIv 310,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep01.png,PAY581,False,6,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep02.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep03.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep04.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep05.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep06.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep07.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep08.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
9,dataset_yolo/autos_bw/auto009.png,data_21m/autos_bw/auto009_rep09.png,PAY581,False,5,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
10,dataset_yolo/autos_bw/auto010.png,data_21m/autos_bw/auto010_rep01.png,EJM 607,False,4,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
10,dataset_yolo/autos_bw/auto010.png,data_21m/autos_bw/auto010_rep02.png,EJM 607,False,4,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep01.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep02.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep03.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep04.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep05.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep06.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep07.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep08.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep09.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
11,dataset_yolo/autos_bw/auto011.png,data_21m/autos_bw/auto011_rep10.png,HGR-959,True,0,[0 0 0 ... 1 0 0],[0 0 0 ... 1 0 0]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep01.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep02.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep03.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep04.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep05.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep06.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
12,dataset_yolo/autos_bw/auto012.png,data_21m/autos_bw/auto012_rep07.png,KHT 439,True,0,[0 0 0 ... 0 0 1],[0 0 0 ... 0 0 1]
13,dataset_yolo/autos_bw/auto013.png,data_21m/autos_bw/auto013_rep01.png,LZS 202,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
13,dataset_yolo/autos_bw/auto013.png,data_21m/autos_bw/auto013_rep02.png,LZS 202,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
13,dataset_yolo/autos_bw/auto013.png,data_21m/autos_bw/auto013_rep03.png,LZS 202,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
13,dataset_yolo/autos_bw/auto013.png,data_21m/autos_bw/auto013_rep04.png,LZS 202,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep02.png,DDX699,False,793,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep03.png,DDX699,False,793,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep04.png,DDX699,False,792,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep01.png,CCU 1081,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep02.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep03.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep04.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep05.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep06.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep07.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep08.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep09.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
14,dataset_yolo/autos_bw/auto014.png,data_21m/autos_bw/auto014_rep10.png,CCU 1081,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep05.png,DDX699,False,791,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep06.png,DDX699,False,791,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep07.png,DDX699,False,790,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_21m/autos_bw/auto064_rep08.png,DDX699,False,789,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep01.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep02.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep03.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep04.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep05.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep06.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
15,dataset_yolo/autos_bw/auto015.png,data_21m/autos_bw/auto015_rep07.png,447,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep01.png,DAt:770,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep02.png,DAt:770,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep03.png,DAt:770,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep04.png,DAt:770,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep05.png,DAt:770,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
16,dataset_yolo/autos_bw/auto016.png,data_21m/autos_bw/auto016_rep06.png,DAt:770,False,1,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep01.png,JLY-629,False,2,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep02.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep03.png,JLY-629,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep04.png,JLY-629,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep05.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep06.png,JLY-629,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep07.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep08.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep09.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep10.png,JLY-629,False,1,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep11.png,JLY-629,False,3,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
17,dataset_yolo/autos_bw/auto017.png,data_21m/autos_bw/auto017_rep12.png,JLY-629,False,3,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
18,dataset_yolo/autos_bw/auto018.png,data_21m/autos_bw/auto018_rep01.png,NBV 597,False,7,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
18,dataset_yolo/autos_bw/auto018.png,data_21m/autos_bw/auto018_rep02.png,NBV 597,False,6,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep01.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep02.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep03.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep04.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep05.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep06.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep07.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep08.png,JXZ 668,True,0,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
19,dataset_yolo/autos_bw/auto019.png,data_21m/autos_bw/auto019_rep09.png,JXZ 668,False,1,[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep01.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep02.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep03.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep04.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep05.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep06.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep07.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep08.png,RAU:2371,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
21,dataset_yolo/autos_bw/auto021.png,data_21m/autos_bw/auto021_rep01.png,MKN.538,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep09.png,RAU:2371,False,846,[0 0 0 ... 1 1 1],[0 0 0 ... 0 0 0]
20,dataset_yolo/autos_bw/auto020.png,data_21m/autos_bw/auto020_rep10.png,RAU:2371,False,847,[0 0 0 ... 1 1 1],[0 0 0 ... 0 0 0]
22,dataset_yolo/autos_bw/auto022.png,data_21m/autos_bw/auto022_rep01.png,DBU 310,False,1,[0 0 0 ... 0 1 1],[0 0 0 ... 0 1 1]
22,dataset_yolo/autos_bw/auto022.png,data_21m/autos_bw/auto022_rep02.png,DBU 310,True,0,[0 0 0 ... 0 1 1],[0 0 0 ... 0 1 1]
