num_auto,bw_plate_tx,bw_plate_rx,ocr_txt_tx,bits_equal,bit_errors,bits_tx,bits_rx
16,dataset_yolo/autos_bw/auto016.png,data-cable/autos_bw/auto016_rep04.png,DAt:770,False,960,[1 1 1 ... 0 0 0],[0 0 0 ... 0 0 0]
159,dataset_yolo/autos_bw/auto159.png,data-cable/autos_bw/auto159_rep01.png,RMo:789,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
159,dataset_yolo/autos_bw/auto159.png,data-cable/autos_bw/auto159_rep02.png,RMo:789,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
159,dataset_yolo/autos_bw/auto159.png,data-cable/autos_bw/auto159_rep03.png,RMo:789,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
159,dataset_yolo/autos_bw/auto159.png,data-cable/autos_bw/auto159_rep04.png,RMo:789,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
159,dataset_yolo/autos_bw/auto159.png,data-cable/autos_bw/auto159_rep05.png,RMo:789,False,2,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
239,,data-cable/autos_bw/auto239_rep01.png,,False,2000,,[1 0 0 ... 0 0 0]
160,dataset_yolo/autos_bw/auto160.png,data-cable/autos_bw/auto160_rep01.png,LYM517,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
160,dataset_yolo/autos_bw/auto160.png,data-cable/autos_bw/auto160_rep02.png,LYM517,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
160,dataset_yolo/autos_bw/auto160.png,data-cable/autos_bw/auto160_rep03.png,LYM517,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
160,dataset_yolo/autos_bw/auto160.png,data-cable/autos_bw/auto160_rep04.png,LYM517,True,0,[1 1 1 ... 0 1 1],[1 1 1 ... 0 1 1]
32,dataset_yolo/autos_bw/auto032.png,data-cable/autos_bw/auto032_rep07.png,EMM 0391,False,662,[0 0 0 ... 0 0 0],[1 1 1 ... 0 1 1]
96,dataset_yolo/autos_bw/auto096.png,data-cable/autos_bw/auto096_rep10.png,BZH-407,False,1012,[1 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
161,dataset_yolo/autos_bw/auto161.png,data-cable/autos_bw/auto161_rep01.png,KXT-494,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
161,dataset_yolo/autos_bw/auto161.png,data-cable/autos_bw/auto161_rep02.png,KXT-494,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
161,dataset_yolo/autos_bw/auto161.png,data-cable/autos_bw/auto161_rep03.png,KXT-494,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
161,dataset_yolo/autos_bw/auto161.png,data-cable/autos_bw/auto161_rep04.png,KXT-494,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
162,dataset_yolo/autos_bw/auto162.png,data-cable/autos_bw/auto162_rep01.png,Avg 306,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
162,dataset_yolo/autos_bw/auto162.png,data-cable/autos_bw/auto162_rep02.png,Avg 306,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
162,dataset_yolo/autos_bw/auto162.png,data-cable/autos_bw/auto162_rep03.png,Avg 306,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
