num_auto,bw_plate_tx,bw_plate_rx,ocr_txt_tx,bits_equal,bit_errors,bits_tx,bits_rx
75,dataset_yolo/autos_bw/auto075.png,data_1m/autos_bw/auto075_rep03.png,UMU 904,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
76,dataset_yolo/autos_bw/auto076.png,data_1m/autos_bw/auto076_rep01.png,DOT 839,True,0,[0 1 1 ... 0 0 0],[0 1 1 ... 0 0 0]
77,dataset_yolo/autos_bw/auto077.png,data_1m/autos_bw/auto077_rep01.png,ULZ 489,True,0,[0 0 0 ... 0 1 1],[0 0 0 ... 0 1 1]
77,dataset_yolo/autos_bw/auto077.png,data_1m/autos_bw/auto077_rep02.png,ULZ 489,True,0,[0 0 0 ... 0 1 1],[0 0 0 ... 0 1 1]
77,dataset_yolo/autos_bw/auto077.png,data_1m/autos_bw/auto077_rep03.png,ULZ 489,True,0,[0 0 0 ... 0 1 1],[0 0 0 ... 0 1 1]
78,dataset_yolo/autos_bw/auto078.png,data_1m/autos_bw/auto078_rep01.png,HJU 297,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
78,dataset_yolo/autos_bw/auto078.png,data_1m/autos_bw/auto078_rep02.png,HJU 297,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
79,dataset_yolo/autos_bw/auto079.png,data_1m/autos_bw/auto079_rep01.png,DGO 550,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
80,dataset_yolo/autos_bw/auto080.png,data_1m/autos_bw/auto080_rep01.png,CVN 829,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
80,dataset_yolo/autos_bw/auto080.png,data_1m/autos_bw/auto080_rep02.png,CVN 829,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
81,dataset_yolo/autos_bw/auto081.png,data_1m/autos_bw/auto081_rep01.png,IyN 155,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
81,dataset_yolo/autos_bw/auto081.png,data_1m/autos_bw/auto081_rep02.png,IyN 155,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
82,dataset_yolo/autos_bw/auto082.png,data_1m/autos_bw/auto082_rep01.png,MCZ-107,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
82,dataset_yolo/autos_bw/auto082.png,data_1m/autos_bw/auto082_rep02.png,MCZ-107,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
82,dataset_yolo/autos_bw/auto082.png,data_1m/autos_bw/auto082_rep03.png,MCZ-107,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
82,dataset_yolo/autos_bw/auto082.png,data_1m/autos_bw/auto082_rep04.png,MCZ-107,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
83,dataset_yolo/autos_bw/auto083.png,data_1m/autos_bw/auto083_rep01.png,EJY248,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
83,dataset_yolo/autos_bw/auto083.png,data_1m/autos_bw/auto083_rep02.png,EJY248,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
84,dataset_yolo/autos_bw/auto084.png,data_1m/autos_bw/auto084_rep01.png,MBP-1 64,False,6,[1 1 1 ... 1 0 0],[1 1 1 ... 1 0 0]
80,dataset_yolo/autos_bw/auto080.png,data_1m/autos_bw/auto080_rep03.png,CVN 829,False,724,[0 0 0 ... 0 0 0],[1 1 1 ... 1 0 0]
93,dataset_yolo/autos_bw/auto093.png,data_1m/autos_bw/auto093_rep01.png,UXK 776,False,902,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 0]
93,dataset_yolo/autos_bw/auto093.png,data_1m/autos_bw/auto093_rep02.png,UXK 776,False,902,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 0]
86,dataset_yolo/autos_bw/auto086.png,data_1m/autos_bw/auto086_rep01.png,PDR 1651,True,0,[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0]
86,dataset_yolo/autos_bw/auto086.png,data_1m/autos_bw/auto086_rep02.png,PDR 1651,True,0,[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0]
86,dataset_yolo/autos_bw/auto086.png,data_1m/autos_bw/auto086_rep03.png,PDR 1651,True,0,[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0]
222,,data_1m/autos_bw/auto222_rep01.png,,False,2000,,[1 1 1 ... 1 1 1]
87,dataset_yolo/autos_bw/auto087.png,data_1m/autos_bw/auto087_rep01.png,URV 180,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
87,dataset_yolo/autos_bw/auto087.png,data_1m/autos_bw/auto087_rep02.png,URV 180,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
87,dataset_yolo/autos_bw/auto087.png,data_1m/autos_bw/auto087_rep03.png,URV 180,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
215,,data_1m/autos_bw/auto215_rep01.png,,False,2000,,[0 0 0 ... 1 1 1]
88,dataset_yolo/autos_bw/auto088.png,data_1m/autos_bw/auto088_rep01.png,URX308,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
64,dataset_yolo/autos_bw/auto064.png,data_1m/autos_bw/auto064_rep07.png,DDX699,False,764,[1 0 1 ... 0 0 0],[0 0 0 ... 0 0 0]
89,dataset_yolo/autos_bw/auto089.png,data_1m/autos_bw/auto089_rep02.png,NuK 507,True,0,[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0]
89,dataset_yolo/autos_bw/auto089.png,data_1m/autos_bw/auto089_rep03.png,NuK 507,True,0,[0 0 1 ... 0 0 0],[0 0 1 ... 0 0 0]
90,dataset_yolo/autos_bw/auto090.png,data_1m/autos_bw/auto090_rep01.png,HKR157,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
90,dataset_yolo/autos_bw/auto090.png,data_1m/autos_bw/auto090_rep02.png,HKR157,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
91,dataset_yolo/autos_bw/auto091.png,data_1m/autos_bw/auto091_rep01.png,NLS 145,False,1,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
91,dataset_yolo/autos_bw/auto091.png,data_1m/autos_bw/auto091_rep02.png,NLS 145,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
91,dataset_yolo/autos_bw/auto091.png,data_1m/autos_bw/auto091_rep03.png,NLS 145,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
92,dataset_yolo/autos_bw/auto092.png,data_1m/autos_bw/auto092_rep01.png,EVU-040,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
92,dataset_yolo/autos_bw/auto092.png,data_1m/autos_bw/auto092_rep02.png,EVU-040,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
92,dataset_yolo/autos_bw/auto092.png,data_1m/autos_bw/auto092_rep03.png,EVU-040,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
92,dataset_yolo/autos_bw/auto092.png,data_1m/autos_bw/auto092_rep04.png,EVU-040,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
93,dataset_yolo/autos_bw/auto093.png,data_1m/autos_bw/auto093_rep03.png,UXK 776,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
93,dataset_yolo/autos_bw/auto093.png,data_1m/autos_bw/auto093_rep04.png,UXK 776,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
94,dataset_yolo/autos_bw/auto094.png,data_1m/autos_bw/auto094_rep01.png,NCL-217,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
94,dataset_yolo/autos_bw/auto094.png,data_1m/autos_bw/auto094_rep02.png,NCL-217,False,2,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
94,dataset_yolo/autos_bw/auto094.png,data_1m/autos_bw/auto094_rep03.png,NCL-217,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
95,dataset_yolo/autos_bw/auto095.png,data_1m/autos_bw/auto095_rep01.png,JXY 368,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
95,dataset_yolo/autos_bw/auto095.png,data_1m/autos_bw/auto095_rep02.png,JXY 368,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
95,dataset_yolo/autos_bw/auto095.png,data_1m/autos_bw/auto095_rep03.png,JXY 368,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
96,dataset_yolo/autos_bw/auto096.png,data_1m/autos_bw/auto096_rep01.png,BZH-407,True,0,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
96,dataset_yolo/autos_bw/auto096.png,data_1m/autos_bw/auto096_rep02.png,BZH-407,True,0,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
97,dataset_yolo/autos_bw/auto097.png,data_1m/autos_bw/auto097_rep02.png,NIN 354,False,42,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
97,dataset_yolo/autos_bw/auto097.png,data_1m/autos_bw/auto097_rep03.png,NIN 354,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
97,dataset_yolo/autos_bw/auto097.png,data_1m/autos_bw/auto097_rep04.png,NIN 354,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
97,dataset_yolo/autos_bw/auto097.png,data_1m/autos_bw/auto097_rep05.png,NIN 354,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
97,dataset_yolo/autos_bw/auto097.png,data_1m/autos_bw/auto097_rep06.png,NIN 354,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
98,dataset_yolo/autos_bw/auto098.png,data_1m/autos_bw/auto098_rep01.png,NNY-336,False,2,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
98,dataset_yolo/autos_bw/auto098.png,data_1m/autos_bw/auto098_rep02.png,NNY-336,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
99,dataset_yolo/autos_bw/auto099.png,data_1m/autos_bw/auto099_rep01.png,CDN 327,False,4,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
100,dataset_yolo/autos_bw/auto100.png,data_1m/autos_bw/auto100_rep01.png,MVS 848,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
100,dataset_yolo/autos_bw/auto100.png,data_1m/autos_bw/auto100_rep02.png,MVS 848,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
101,dataset_yolo/autos_bw/auto101.png,data_1m/autos_bw/auto101_rep01.png,HAR 397,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
101,dataset_yolo/autos_bw/auto101.png,data_1m/autos_bw/auto101_rep02.png,HAR 397,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
102,dataset_yolo/autos_bw/auto102.png,data_1m/autos_bw/auto102_rep01.png,LML.045,False,7,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
102,dataset_yolo/autos_bw/auto102.png,data_1m/autos_bw/auto102_rep02.png,LML.045,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
103,dataset_yolo/autos_bw/auto103.png,data_1m/autos_bw/auto103_rep01.png,IXH206,False,1,[0 0 1 ... 1 0 0],[0 0 1 ... 1 0 0]
103,dataset_yolo/autos_bw/auto103.png,data_1m/autos_bw/auto103_rep02.png,IXH206,False,1,[0 0 1 ... 1 0 0],[0 0 1 ... 1 0 0]
103,dataset_yolo/autos_bw/auto103.png,data_1m/autos_bw/auto103_rep03.png,IXH206,False,1,[0 0 1 ... 1 0 0],[0 0 1 ... 1 0 0]
104,dataset_yolo/autos_bw/auto104.png,data_1m/autos_bw/auto104_rep01.png,FGO:299,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
104,dataset_yolo/autos_bw/auto104.png,data_1m/autos_bw/auto104_rep02.png,FGO:299,False,2,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
104,dataset_yolo/autos_bw/auto104.png,data_1m/autos_bw/auto104_rep03.png,FGO:299,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
104,dataset_yolo/autos_bw/auto104.png,data_1m/autos_bw/auto104_rep04.png,FGO:299,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
106,dataset_yolo/autos_bw/auto106.png,data_1m/autos_bw/auto106_rep01.png,RAO 838,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
106,dataset_yolo/autos_bw/auto106.png,data_1m/autos_bw/auto106_rep02.png,RAO 838,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
108,dataset_yolo/autos_bw/auto108.png,data_1m/autos_bw/auto108_rep01.png,OGA-988,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
108,dataset_yolo/autos_bw/auto108.png,data_1m/autos_bw/auto108_rep02.png,OGA-988,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
109,dataset_yolo/autos_bw/auto109.png,data_1m/autos_bw/auto109_rep01.png,HIS 777,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
109,dataset_yolo/autos_bw/auto109.png,data_1m/autos_bw/auto109_rep02.png,HIS 777,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
110,dataset_yolo/autos_bw/auto110.png,data_1m/autos_bw/auto110_rep01.png,UET945,True,0,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1]
110,dataset_yolo/autos_bw/auto110.png,data_1m/autos_bw/auto110_rep02.png,UET945,True,0,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1]
110,dataset_yolo/autos_bw/auto110.png,data_1m/autos_bw/auto110_rep03.png,UET945,True,0,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1]
111,dataset_yolo/autos_bw/auto111.png,data_1m/autos_bw/auto111_rep01.png,EIM23,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
111,dataset_yolo/autos_bw/auto111.png,data_1m/autos_bw/auto111_rep02.png,EIM23,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
111,dataset_yolo/autos_bw/auto111.png,data_1m/autos_bw/auto111_rep03.png,EIM23,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
112,dataset_yolo/autos_bw/auto112.png,data_1m/autos_bw/auto112_rep01.png,LNY:730,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
112,dataset_yolo/autos_bw/auto112.png,data_1m/autos_bw/auto112_rep02.png,LNY:730,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
114,dataset_yolo/autos_bw/auto114.png,data_1m/autos_bw/auto114_rep01.png,RNT-259,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
114,dataset_yolo/autos_bw/auto114.png,data_1m/autos_bw/auto114_rep02.png,RNT-259,False,948,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
114,dataset_yolo/autos_bw/auto114.png,data_1m/autos_bw/auto114_rep03.png,RNT-259,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
114,dataset_yolo/autos_bw/auto114.png,data_1m/autos_bw/auto114_rep04.png,RNT-259,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
115,dataset_yolo/autos_bw/auto115.png,data_1m/autos_bw/auto115_rep01.png,PBV.912,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
116,dataset_yolo/autos_bw/auto116.png,data_1m/autos_bw/auto116_rep01.png,UBO 188,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
116,dataset_yolo/autos_bw/auto116.png,data_1m/autos_bw/auto116_rep02.png,UBO 188,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
116,dataset_yolo/autos_bw/auto116.png,data_1m/autos_bw/auto116_rep03.png,UBO 188,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
116,dataset_yolo/autos_bw/auto116.png,data_1m/autos_bw/auto116_rep04.png,UBO 188,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
117,dataset_yolo/autos_bw/auto117.png,data_1m/autos_bw/auto117_rep01.png,HKY-805,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
117,dataset_yolo/autos_bw/auto117.png,data_1m/autos_bw/auto117_rep02.png,HKY-805,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
118,dataset_yolo/autos_bw/auto118.png,data_1m/autos_bw/auto118_rep01.png,NCZ-497,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
118,dataset_yolo/autos_bw/auto118.png,data_1m/autos_bw/auto118_rep02.png,NCZ-497,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
119,dataset_yolo/autos_bw/auto119.png,data_1m/autos_bw/auto119_rep01.png,IPR 827,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
119,dataset_yolo/autos_bw/auto119.png,data_1m/autos_bw/auto119_rep02.png,IPR 827,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
119,dataset_yolo/autos_bw/auto119.png,data_1m/autos_bw/auto119_rep03.png,IPR 827,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
120,dataset_yolo/autos_bw/auto120.png,data_1m/autos_bw/auto120_rep01.png,DAC 640,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
121,dataset_yolo/autos_bw/auto121.png,data_1m/autos_bw/auto121_rep01.png,LHz.981,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
121,dataset_yolo/autos_bw/auto121.png,data_1m/autos_bw/auto121_rep02.png,LHz.981,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
121,dataset_yolo/autos_bw/auto121.png,data_1m/autos_bw/auto121_rep03.png,LHz.981,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
122,dataset_yolo/autos_bw/auto122.png,data_1m/autos_bw/auto122_rep01.png,CSM597,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
122,dataset_yolo/autos_bw/auto122.png,data_1m/autos_bw/auto122_rep02.png,CSM597,False,1,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
122,dataset_yolo/autos_bw/auto122.png,data_1m/autos_bw/auto122_rep03.png,CSM597,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
123,dataset_yolo/autos_bw/auto123.png,data_1m/autos_bw/auto123_rep01.png,ULZ 436,True,0,[1 0 0 ... 0 0 0],[1 0 0 ... 0 0 0]
124,dataset_yolo/autos_bw/auto124.png,data_1m/autos_bw/auto124_rep01.png,REP.229,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
124,dataset_yolo/autos_bw/auto124.png,data_1m/autos_bw/auto124_rep02.png,REP.229,False,5,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
124,dataset_yolo/autos_bw/auto124.png,data_1m/autos_bw/auto124_rep03.png,REP.229,False,8,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
125,dataset_yolo/autos_bw/auto125.png,data_1m/autos_bw/auto125_rep01.png,CCQ 398,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
125,dataset_yolo/autos_bw/auto125.png,data_1m/autos_bw/auto125_rep02.png,CCQ 398,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
125,dataset_yolo/autos_bw/auto125.png,data_1m/autos_bw/auto125_rep03.png,CCQ 398,False,4,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
126,dataset_yolo/autos_bw/auto126.png,data_1m/autos_bw/auto126_rep01.png,RKS 078,False,323,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
126,dataset_yolo/autos_bw/auto126.png,data_1m/autos_bw/auto126_rep02.png,RKS 078,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
126,dataset_yolo/autos_bw/auto126.png,data_1m/autos_bw/auto126_rep03.png,RKS 078,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
127,dataset_yolo/autos_bw/auto127.png,data_1m/autos_bw/auto127_rep01.png,3C53S5,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
127,dataset_yolo/autos_bw/auto127.png,data_1m/autos_bw/auto127_rep02.png,3C53S5,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
127,dataset_yolo/autos_bw/auto127.png,data_1m/autos_bw/auto127_rep03.png,3C53S5,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
128,dataset_yolo/autos_bw/auto128.png,data_1m/autos_bw/auto128_rep02.png,LPo806,True,0,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
128,dataset_yolo/autos_bw/auto128.png,data_1m/autos_bw/auto128_rep03.png,LPo806,True,0,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
128,dataset_yolo/autos_bw/auto128.png,data_1m/autos_bw/auto128_rep04.png,LPo806,True,0,[0 0 0 ... 1 1 0],[0 0 0 ... 1 1 0]
129,dataset_yolo/autos_bw/auto129.png,data_1m/autos_bw/auto129_rep02.png,HBM 486,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
129,dataset_yolo/autos_bw/auto129.png,data_1m/autos_bw/auto129_rep03.png,HBM 486,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
129,dataset_yolo/autos_bw/auto129.png,data_1m/autos_bw/auto129_rep04.png,HBM 486,False,7,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
130,dataset_yolo/autos_bw/auto130.png,data_1m/autos_bw/auto130_rep01.png,BYE.999,False,6,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
131,dataset_yolo/autos_bw/auto131.png,data_1m/autos_bw/auto131_rep01.png,Lox267,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
132,dataset_yolo/autos_bw/auto132.png,data_1m/autos_bw/auto132_rep02.png,LMN:134,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
132,dataset_yolo/autos_bw/auto132.png,data_1m/autos_bw/auto132_rep03.png,LMN:134,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
133,dataset_yolo/autos_bw/auto133.png,data_1m/autos_bw/auto133_rep01.png,PDX389,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
134,dataset_yolo/autos_bw/auto134.png,data_1m/autos_bw/auto134_rep01.png,GPS 178,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
134,dataset_yolo/autos_bw/auto134.png,data_1m/autos_bw/auto134_rep02.png,GPS 178,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
135,dataset_yolo/autos_bw/auto135.png,data_1m/autos_bw/auto135_rep01.png,JEK 428,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
135,dataset_yolo/autos_bw/auto135.png,data_1m/autos_bw/auto135_rep02.png,JEK 428,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
136,dataset_yolo/autos_bw/auto136.png,data_1m/autos_bw/auto136_rep01.png,700,True,0,[0 0 0 ... 0 1 0],[0 0 0 ... 0 1 0]
136,dataset_yolo/autos_bw/auto136.png,data_1m/autos_bw/auto136_rep02.png,700,True,0,[0 0 0 ... 0 1 0],[0 0 0 ... 0 1 0]
0,,data_1m/autos_bw/auto000_rep01.png,,False,2000,,[0 0 0 ... 0 0 0]
0,,data_1m/autos_bw/auto000_rep02.png,,False,2000,,[0 0 0 ... 0 0 0]
137,dataset_yolo/autos_bw/auto137.png,data_1m/autos_bw/auto137_rep01.png,KTP 060,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
0,,data_1m/autos_bw/auto000_rep03.png,,False,2000,,[0 0 0 ... 0 0 0]
138,dataset_yolo/autos_bw/auto138.png,data_1m/autos_bw/auto138_rep01.png,FOR 4381,False,4,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
138,dataset_yolo/autos_bw/auto138.png,data_1m/autos_bw/auto138_rep02.png,FOR 4381,False,2,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
139,dataset_yolo/autos_bw/auto139.png,data_1m/autos_bw/auto139_rep01.png,PFH232,False,10,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
139,dataset_yolo/autos_bw/auto139.png,data_1m/autos_bw/auto139_rep02.png,PFH232,False,7,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
139,dataset_yolo/autos_bw/auto139.png,data_1m/autos_bw/auto139_rep03.png,PFH232,False,4,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
139,dataset_yolo/autos_bw/auto139.png,data_1m/autos_bw/auto139_rep04.png,PFH232,False,3,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
140,dataset_yolo/autos_bw/auto140.png,data_1m/autos_bw/auto140_rep01.png,DDKZ1O,True,0,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
140,dataset_yolo/autos_bw/auto140.png,data_1m/autos_bw/auto140_rep02.png,DDKZ1O,False,3,[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1]
141,dataset_yolo/autos_bw/auto141.png,data_1m/autos_bw/auto141_rep01.png,400,False,11,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
141,dataset_yolo/autos_bw/auto141.png,data_1m/autos_bw/auto141_rep02.png,400,False,1,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
142,dataset_yolo/autos_bw/auto142.png,data_1m/autos_bw/auto142_rep01.png,D.C:,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
142,dataset_yolo/autos_bw/auto142.png,data_1m/autos_bw/auto142_rep02.png,D.C:,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
142,dataset_yolo/autos_bw/auto142.png,data_1m/autos_bw/auto142_rep03.png,D.C:,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
143,dataset_yolo/autos_bw/auto143.png,data_1m/autos_bw/auto143_rep01.png,420,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
143,dataset_yolo/autos_bw/auto143.png,data_1m/autos_bw/auto143_rep02.png,420,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
143,dataset_yolo/autos_bw/auto143.png,data_1m/autos_bw/auto143_rep03.png,420,True,0,[1 1 1 ... 0 0 0],[1 1 1 ... 0 0 0]
145,dataset_yolo/autos_bw/auto145.png,data_1m/autos_bw/auto145_rep01.png,RBR 716,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
146,dataset_yolo/autos_bw/auto146.png,data_1m/autos_bw/auto146_rep01.png,FPV 437,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
146,dataset_yolo/autos_bw/auto146.png,data_1m/autos_bw/auto146_rep02.png,FPV 437,True,0,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0]
